rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay,delay_range
552211,384040,connect,ended,-358.0,539551.0,0.0,On time,On time
564707,393824,mobile,ended,-357.0,,,On time,On time
546277,266589,mobile,ended,-356.0,,,On time,On time
545213,401673,mobile,ended,-355.0,,,On time,On time
513875,324406,mobile,ended,-355.0,,,On time,On time
552021,348526,connect,ended,-355.0,,,On time,On time
532095,331714,mobile,ended,-354.0,,,On time,On time
534392,343609,connect,ended,-354.0,,,On time,On time
564856,283654,mobile,ended,-353.0,,,On time,On time
542088,369536,mobile,ended,-353.0,,,On time,On time
567442,410939,connect,ended,-353.0,,,On time,On time
571882,342699,connect,ended,-352.0,,,On time,On time
557404,181625,connect,ended,-352.0,554077.0,120.0,On time,On time
571364,405856,mobile,ended,-352.0,,,On time,On time
564345,403621,mobile,ended,-351.0,,,On time,On time
555772,242223,mobile,ended,-351.0,,,On time,On time
551665,318728,connect,ended,-351.0,,,On time,On time
543174,308731,mobile,ended,-349.0,,,On time,On time
538678,351549,connect,ended,-348.0,,,On time,On time
564484,195888,mobile,ended,-347.0,,,On time,On time
547748,367164,mobile,ended,-347.0,523230.0,600.0,On time,On time
572901,194343,connect,ended,-347.0,,,On time,On time
530606,377219,connect,ended,-346.0,,,On time,On time
562097,410954,mobile,ended,-346.0,,,On time,On time
523800,352799,mobile,ended,-345.0,,,On time,On time
555450,381914,mobile,ended,-345.0,,,On time,On time
518841,340616,connect,ended,-344.0,,,On time,On time
531348,360289,mobile,ended,-343.0,,,On time,On time
545605,304230,mobile,ended,-341.0,,,On time,On time
553933,340616,connect,ended,-341.0,,,On time,On time
547620,357530,connect,ended,-340.0,,,On time,On time
533303,336902,mobile,ended,-340.0,,,On time,On time
530646,259092,mobile,ended,-340.0,,,On time,On time
550293,221370,mobile,ended,-340.0,,,On time,On time
555617,286915,mobile,ended,-339.0,,,On time,On time
554090,321310,connect,ended,-338.0,,,On time,On time
555306,412093,mobile,ended,-337.0,,,On time,On time
512710,352745,connect,ended,-337.0,,,On time,On time
573790,341965,mobile,ended,-337.0,,,On time,On time
569073,270523,mobile,ended,-336.0,,,On time,On time
540480,217076,mobile,ended,-335.0,,,On time,On time
537123,290726,connect,ended,-335.0,,,On time,On time
560315,399603,mobile,ended,-334.0,,,On time,On time
557397,359998,mobile,ended,-333.0,,,On time,On time
550989,356424,mobile,ended,-333.0,,,On time,On time
555196,342452,connect,ended,-333.0,,,On time,On time
554256,382507,mobile,ended,-332.0,,,On time,On time
538447,405562,mobile,ended,-330.0,,,On time,On time
530139,361217,mobile,ended,-330.0,,,On time,On time
527354,324640,mobile,ended,-328.0,,,On time,On time
558225,337414,connect,ended,-328.0,,,On time,On time
540464,326986,mobile,ended,-328.0,,,On time,On time
527402,217076,mobile,ended,-327.0,,,On time,On time
557348,408506,mobile,ended,-326.0,,,On time,On time
560940,391519,connect,ended,-325.0,,,On time,On time
544145,316817,mobile,ended,-325.0,,,On time,On time
543527,316678,connect,ended,-324.0,,,On time,On time
551738,407296,mobile,ended,-323.0,,,On time,On time
541805,341180,mobile,ended,-323.0,,,On time,On time
540370,352650,connect,ended,-322.0,,,On time,On time
549154,360289,mobile,ended,-322.0,,,On time,On time
538458,357631,mobile,ended,-321.0,,,On time,On time
572143,358982,connect,ended,-320.0,,,On time,On time
569038,392664,mobile,ended,-320.0,,,On time,On time
554066,410571,mobile,ended,-320.0,548898.0,120.0,On time,On time
536298,291856,connect,ended,-318.0,,,On time,On time
569504,337219,connect,ended,-317.0,555979.0,660.0,On time,On time
538018,369938,connect,ended,-317.0,,,On time,On time
549234,392878,mobile,ended,-317.0,,,On time,On time
563384,176527,mobile,ended,-317.0,,,On time,On time
542511,345701,mobile,ended,-317.0,,,On time,On time
539697,298323,mobile,ended,-317.0,,,On time,On time
549733,409993,connect,ended,-316.0,,,On time,On time
554378,284054,mobile,ended,-315.0,,,On time,On time
554436,380069,mobile,ended,-315.0,,,On time,On time
566856,167767,mobile,ended,-314.0,,,On time,On time
556760,392147,mobile,ended,-314.0,,,On time,On time
546076,373802,mobile,ended,-313.0,,,On time,On time
528488,371672,mobile,ended,-313.0,,,On time,On time
546917,195977,connect,ended,-313.0,,,On time,On time
543535,371572,connect,ended,-312.0,548202.0,390.0,On time,On time
516299,324641,mobile,ended,-311.0,,,On time,On time
543165,348526,connect,ended,-310.0,,,On time,On time
553059,337198,mobile,ended,-309.0,,,On time,On time
549731,293992,mobile,ended,-309.0,,,On time,On time
554935,328135,connect,ended,-308.0,,,On time,On time
546605,194340,connect,ended,-308.0,,,On time,On time
529301,320824,connect,ended,-308.0,551094.0,540.0,On time,On time
558682,314642,mobile,ended,-308.0,,,On time,On time
548897,278005,mobile,ended,-307.0,,,On time,On time
566407,381857,connect,ended,-306.0,566456.0,390.0,On time,On time
544962,344867,mobile,ended,-306.0,,,On time,On time
544959,174243,mobile,ended,-305.0,,,On time,On time
536870,403777,mobile,ended,-304.0,,,On time,On time
574313,316806,mobile,ended,-304.0,,,On time,On time
547998,411269,mobile,ended,-303.0,,,On time,On time
558023,405253,mobile,ended,-303.0,,,On time,On time
553995,353087,mobile,ended,-303.0,,,On time,On time
538397,392479,mobile,ended,-301.0,,,On time,On time
555186,385178,connect,ended,-301.0,,,On time,On time
544123,400333,mobile,ended,-299.0,,,On time,On time
515816,357860,connect,ended,-299.0,,,On time,On time
563648,407838,mobile,ended,-299.0,,,On time,On time
571039,343609,connect,ended,-299.0,,,On time,On time
546367,324635,mobile,ended,-298.0,,,On time,On time
545243,407084,mobile,ended,-298.0,,,On time,On time
550258,400333,mobile,ended,-297.0,,,On time,On time
530493,405611,mobile,ended,-297.0,,,On time,On time
543624,193292,mobile,ended,-297.0,,,On time,On time
565533,356484,mobile,ended,-297.0,,,On time,On time
543109,405142,mobile,ended,-296.0,,,On time,On time
524049,401475,connect,ended,-296.0,,,On time,On time
560842,378510,mobile,ended,-296.0,,,On time,On time
540952,389785,connect,ended,-295.0,527270.0,540.0,On time,On time
571324,366164,connect,ended,-294.0,566181.0,450.0,On time,On time
561100,223361,connect,ended,-294.0,,,On time,On time
548097,401262,mobile,ended,-294.0,,,On time,On time
571644,397965,mobile,ended,-294.0,,,On time,On time
552422,364079,mobile,ended,-293.0,,,On time,On time
544322,381754,mobile,ended,-293.0,,,On time,On time
549245,194197,mobile,ended,-293.0,,,On time,On time
541707,320924,mobile,ended,-293.0,,,On time,On time
545674,385861,mobile,ended,-292.0,,,On time,On time
563508,345080,connect,ended,-291.0,,,On time,On time
540071,356551,connect,ended,-290.0,,,On time,On time
535500,408144,mobile,ended,-290.0,,,On time,On time
539343,378992,mobile,ended,-290.0,,,On time,On time
546869,376406,connect,ended,-289.0,,,On time,On time
541796,384688,connect,ended,-289.0,,,On time,On time
565716,387810,connect,ended,-289.0,,,On time,On time
570197,340616,connect,ended,-288.0,,,On time,On time
509448,226355,connect,ended,-288.0,,,On time,On time
566398,241021,connect,ended,-288.0,568399.0,0.0,On time,On time
565564,409235,mobile,ended,-288.0,,,On time,On time
534099,351611,mobile,ended,-288.0,,,On time,On time
542527,392674,mobile,ended,-287.0,,,On time,On time
542045,241452,mobile,ended,-287.0,,,On time,On time
562839,240686,mobile,ended,-287.0,,,On time,On time
569173,274949,mobile,ended,-286.0,565577.0,0.0,On time,On time
541378,238730,mobile,ended,-286.0,,,On time,On time
533802,373893,connect,ended,-286.0,558560.0,0.0,On time,On time
547983,411592,mobile,ended,-286.0,,,On time,On time
539414,334190,connect,ended,-286.0,,,On time,On time
564849,347208,connect,ended,-286.0,,,On time,On time
554641,205021,mobile,ended,-285.0,,,On time,On time
557820,384888,mobile,ended,-285.0,,,On time,On time
541018,326551,connect,ended,-285.0,,,On time,On time
561426,400747,mobile,ended,-284.0,,,On time,On time
560323,374169,connect,ended,-284.0,,,On time,On time
566478,329036,mobile,ended,-284.0,,,On time,On time
554571,399507,mobile,ended,-283.0,,,On time,On time
565649,320432,mobile,ended,-282.0,,,On time,On time
546516,248889,connect,ended,-282.0,548781.0,0.0,On time,On time
527046,298757,connect,ended,-281.0,,,On time,On time
548678,317652,connect,ended,-281.0,,,On time,On time
542487,343035,mobile,ended,-281.0,,,On time,On time
574975,308073,connect,ended,-280.0,,,On time,On time
541648,289893,mobile,ended,-280.0,,,On time,On time
554697,412760,mobile,ended,-279.0,,,On time,On time
506923,211876,connect,ended,-279.0,,,On time,On time
521551,353433,mobile,ended,-279.0,,,On time,On time
565871,392479,mobile,ended,-278.0,,,On time,On time
542632,404130,connect,ended,-277.0,,,On time,On time
548107,334118,mobile,ended,-277.0,,,On time,On time
571823,353425,connect,ended,-276.0,569556.0,240.0,On time,On time
546533,392368,connect,ended,-276.0,,,On time,On time
564429,312545,connect,ended,-276.0,,,On time,On time
532634,402083,connect,ended,-275.0,,,On time,On time
567121,297973,mobile,ended,-275.0,,,On time,On time
553948,413094,mobile,ended,-275.0,,,On time,On time
555532,411469,mobile,ended,-274.0,,,On time,On time
563830,361262,mobile,ended,-274.0,564208.0,270.0,On time,On time
555661,383392,mobile,ended,-274.0,,,On time,On time
563337,395483,mobile,ended,-274.0,,,On time,On time
536590,386371,mobile,ended,-273.0,,,On time,On time
529051,381787,connect,ended,-272.0,,,On time,On time
538259,393723,connect,ended,-272.0,,,On time,On time
542614,365315,connect,ended,-272.0,,,On time,On time
548376,387717,mobile,ended,-272.0,,,On time,On time
544385,310576,connect,ended,-272.0,,,On time,On time
530995,337208,mobile,ended,-271.0,,,On time,On time
546613,354850,mobile,ended,-270.0,,,On time,On time
549297,357612,mobile,ended,-270.0,,,On time,On time
550367,390318,mobile,ended,-269.0,,,On time,On time
567191,379145,mobile,ended,-267.0,,,On time,On time
565945,410109,mobile,ended,-267.0,,,On time,On time
541541,398335,mobile,ended,-267.0,,,On time,On time
547313,196909,mobile,ended,-266.0,,,On time,On time
556897,408620,connect,ended,-266.0,,,On time,On time
566891,317361,connect,ended,-266.0,,,On time,On time
557513,371890,mobile,ended,-264.0,,,On time,On time
549312,344254,connect,ended,-264.0,,,On time,On time
540013,295830,mobile,ended,-264.0,,,On time,On time
548888,232763,connect,ended,-264.0,,,On time,On time
530011,318896,mobile,ended,-263.0,,,On time,On time
552169,412539,mobile,ended,-262.0,551183.0,270.0,On time,On time
539119,362199,connect,ended,-262.0,,,On time,On time
539236,387753,connect,ended,-261.0,,,On time,On time
542734,388771,mobile,ended,-260.0,,,On time,On time
564559,410255,connect,ended,-260.0,,,On time,On time
510192,350516,mobile,ended,-260.0,,,On time,On time
556583,345888,mobile,ended,-260.0,,,On time,On time
559115,369190,mobile,ended,-260.0,,,On time,On time
560500,377781,mobile,ended,-259.0,544750.0,0.0,On time,On time
554036,401460,mobile,ended,-259.0,,,On time,On time
565577,274949,mobile,ended,-259.0,,,On time,On time
534007,387403,mobile,ended,-258.0,,,On time,On time
538890,371159,connect,ended,-257.0,,,On time,On time
558525,297962,connect,ended,-256.0,555341.0,30.0,On time,On time
564439,399806,connect,ended,-256.0,,,On time,On time
550633,412528,mobile,ended,-256.0,,,On time,On time
551515,371573,mobile,ended,-255.0,,,On time,On time
563536,376311,connect,ended,-255.0,,,On time,On time
545264,228309,mobile,ended,-255.0,,,On time,On time
548519,402677,mobile,ended,-254.0,,,On time,On time
537192,337217,mobile,ended,-253.0,,,On time,On time
566081,407529,mobile,ended,-253.0,,,On time,On time
545984,305525,connect,ended,-253.0,545963.0,720.0,On time,On time
529718,331417,mobile,ended,-253.0,,,On time,On time
566262,383410,mobile,ended,-253.0,,,On time,On time
535182,404336,mobile,ended,-253.0,,,On time,On time
540600,318728,connect,ended,-252.0,,,On time,On time
568776,343829,connect,ended,-252.0,,,On time,On time
560763,409985,mobile,ended,-252.0,,,On time,On time
521734,190995,mobile,ended,-251.0,,,On time,On time
571415,310553,connect,ended,-251.0,,,On time,On time
562489,364922,connect,ended,-251.0,,,On time,On time
564440,383008,mobile,ended,-250.0,,,On time,On time
561024,374647,mobile,ended,-250.0,,,On time,On time
544031,403430,mobile,ended,-249.0,,,On time,On time
517671,401475,connect,ended,-249.0,,,On time,On time
561065,369190,mobile,ended,-249.0,,,On time,On time
538903,346402,mobile,ended,-249.0,,,On time,On time
553398,378003,connect,ended,-249.0,,,On time,On time
549974,361530,connect,ended,-248.0,,,On time,On time
558643,410657,mobile,ended,-247.0,,,On time,On time
555192,242223,mobile,ended,-247.0,,,On time,On time
558241,308906,mobile,ended,-247.0,,,On time,On time
557474,409206,mobile,ended,-246.0,,,On time,On time
559324,358082,connect,ended,-246.0,,,On time,On time
543595,312078,connect,ended,-246.0,,,On time,On time
568680,360299,connect,ended,-245.0,,,On time,On time
517688,366371,connect,ended,-245.0,539108.0,0.0,On time,On time
535549,343384,mobile,ended,-245.0,,,On time,On time
544164,301301,connect,ended,-244.0,,,On time,On time
558341,358480,mobile,ended,-244.0,,,On time,On time
570241,367632,connect,ended,-244.0,,,On time,On time
540577,363712,mobile,ended,-244.0,,,On time,On time
557644,317378,connect,ended,-243.0,,,On time,On time
557883,371520,mobile,ended,-243.0,,,On time,On time
536480,392368,connect,ended,-242.0,537825.0,690.0,On time,On time
549229,340868,connect,ended,-240.0,,,On time,On time
546793,373856,mobile,ended,-240.0,,,On time,On time
547147,380407,mobile,ended,-240.0,,,On time,On time
537721,380584,mobile,ended,-240.0,,,On time,On time
560147,405142,connect,ended,-239.0,,,On time,On time
564061,290726,connect,ended,-239.0,,,On time,On time
538378,407417,mobile,ended,-239.0,,,On time,On time
544222,379751,connect,ended,-238.0,,,On time,On time
539337,381470,mobile,ended,-238.0,,,On time,On time
550829,291856,connect,ended,-238.0,,,On time,On time
516780,274943,mobile,ended,-238.0,,,On time,On time
538513,367495,mobile,ended,-237.0,,,On time,On time
549102,303010,mobile,ended,-237.0,,,On time,On time
543032,353274,mobile,ended,-237.0,,,On time,On time
551097,358103,mobile,ended,-237.0,,,On time,On time
534087,348839,mobile,ended,-237.0,,,On time,On time
547414,314642,mobile,ended,-237.0,,,On time,On time
550476,385625,connect,ended,-236.0,,,On time,On time
556410,394335,mobile,ended,-236.0,,,On time,On time
562358,411798,mobile,ended,-236.0,,,On time,On time
539901,336975,mobile,ended,-236.0,,,On time,On time
541111,403433,mobile,ended,-236.0,,,On time,On time
552845,358920,mobile,ended,-236.0,,,On time,On time
536491,375892,connect,ended,-236.0,,,On time,On time
559168,384468,mobile,ended,-235.0,,,On time,On time
553910,388895,mobile,ended,-235.0,,,On time,On time
540284,304055,mobile,ended,-235.0,,,On time,On time
564275,413333,mobile,ended,-235.0,,,On time,On time
550861,360727,mobile,ended,-235.0,,,On time,On time
567254,346181,mobile,ended,-235.0,,,On time,On time
547301,311376,mobile,ended,-234.0,,,On time,On time
514494,348178,mobile,ended,-234.0,,,On time,On time
554326,291856,connect,ended,-234.0,,,On time,On time
550941,402993,mobile,ended,-233.0,,,On time,On time
539025,388795,mobile,ended,-233.0,,,On time,On time
562071,288973,mobile,ended,-232.0,572580.0,30.0,On time,On time
552448,364662,mobile,ended,-232.0,,,On time,On time
539845,302636,mobile,ended,-232.0,,,On time,On time
561664,403240,connect,ended,-232.0,561032.0,630.0,On time,On time
571864,371387,mobile,ended,-232.0,,,On time,On time
507848,390611,connect,ended,-231.0,,,On time,On time
514013,307567,mobile,ended,-231.0,,,On time,On time
542843,255757,connect,ended,-231.0,,,On time,On time
571693,351319,mobile,ended,-231.0,,,On time,On time
545730,271806,connect,ended,-231.0,,,On time,On time
565173,357746,mobile,ended,-230.0,,,On time,On time
557789,350456,mobile,ended,-230.0,,,On time,On time
569714,397217,connect,ended,-230.0,,,On time,On time
508483,308414,mobile,ended,-230.0,,,On time,On time
523347,282577,mobile,ended,-229.0,,,On time,On time
559867,385628,connect,ended,-228.0,,,On time,On time
539645,381499,connect,ended,-228.0,,,On time,On time
569195,190541,mobile,ended,-228.0,,,On time,On time
565981,244848,connect,ended,-228.0,,,On time,On time
543366,390352,mobile,ended,-227.0,,,On time,On time
537375,336349,connect,ended,-227.0,,,On time,On time
537865,374698,mobile,ended,-227.0,,,On time,On time
545401,384193,connect,ended,-226.0,,,On time,On time
564915,163933,mobile,ended,-226.0,,,On time,On time
542232,316042,connect,ended,-226.0,,,On time,On time
539576,334972,mobile,ended,-226.0,,,On time,On time
526373,336349,connect,ended,-226.0,,,On time,On time
519392,336850,connect,ended,-226.0,,,On time,On time
539588,392368,connect,ended,-226.0,544319.0,60.0,On time,On time
545732,374684,mobile,ended,-226.0,542561.0,720.0,On time,On time
