rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay,delay_range,rental_id_join,delay_at_checkout_in_minutes_join,real_delay
560826,406902,mobile,ended,64.0,556895.0,660.0,Late,1h to 1h30 late,556895,111.0,549.0
543679,225795,connect,ended,64.0,540663.0,540.0,Late,1h to 1h30 late,540663,60.0,480.0
558448,383110,connect,ended,64.0,554348.0,150.0,Late,1h to 1h30 late,554348,-20.0,170.0
567535,368391,mobile,ended,65.0,539310.0,30.0,Late,1h to 1h30 late,539310,30.0,0.0
544186,390467,connect,ended,65.0,542241.0,690.0,Late,1h to 1h30 late,542241,-16.0,706.0
529626,324821,connect,ended,66.0,537033.0,720.0,Late,1h to 1h30 late,537033,8.0,712.0
559963,331900,mobile,ended,66.0,559063.0,30.0,Late,1h to 1h30 late,559063,63.0,-33.0
548763,334924,mobile,ended,66.0,534311.0,180.0,Late,1h to 1h30 late,534311,320.0,-140.0
552290,370049,mobile,ended,66.0,541329.0,660.0,Late,1h to 1h30 late,541329,-18.0,678.0
553100,412093,mobile,ended,67.0,557175.0,120.0,Late,1h to 1h30 late,557175,74.0,46.0
549537,412219,mobile,ended,67.0,549114.0,540.0,Late,1h to 1h30 late,549114,-12.0,552.0
552207,360551,connect,ended,68.0,550621.0,30.0,Late,1h to 1h30 late,550621,108.0,-78.0
569282,381481,mobile,ended,68.0,565511.0,510.0,Late,1h to 1h30 late,565511,,
551987,341840,mobile,ended,68.0,529556.0,150.0,Late,1h to 1h30 late,529556,-580.0,730.0
535611,397814,mobile,ended,68.0,535512.0,300.0,Late,1h to 1h30 late,535512,44.0,256.0
564500,382884,mobile,ended,69.0,555024.0,420.0,Late,1h to 1h30 late,555024,63.0,357.0
536874,331900,mobile,ended,69.0,547182.0,120.0,Late,1h to 1h30 late,547182,4.0,116.0
567303,356630,mobile,ended,69.0,561882.0,180.0,Late,1h to 1h30 late,561882,-19.0,199.0
556705,351660,connect,ended,69.0,558817.0,720.0,Late,1h to 1h30 late,558817,-72.0,792.0
535030,407334,mobile,ended,69.0,537148.0,60.0,Late,1h to 1h30 late,537148,37.0,23.0
543275,340699,mobile,ended,69.0,521297.0,60.0,Late,1h to 1h30 late,521297,-53.0,113.0
562075,403430,mobile,ended,70.0,554144.0,720.0,Late,1h to 1h30 late,554144,21.0,699.0
550566,373889,mobile,ended,70.0,542811.0,120.0,Late,1h to 1h30 late,542811,-32.0,152.0
565399,407315,mobile,ended,70.0,552810.0,120.0,Late,1h to 1h30 late,552810,45.0,75.0
568943,337311,mobile,ended,70.0,554123.0,90.0,Late,1h to 1h30 late,554123,14.0,76.0
540222,360474,connect,ended,71.0,539404.0,180.0,Late,1h to 1h30 late,539404,-16.0,196.0
552074,412682,mobile,ended,71.0,564237.0,240.0,Late,1h to 1h30 late,564237,13.0,227.0
565445,353138,mobile,ended,71.0,563150.0,120.0,Late,1h to 1h30 late,563150,60.0,60.0
535935,367535,mobile,ended,72.0,546067.0,270.0,Late,1h to 1h30 late,546067,33.0,237.0
545177,390509,connect,ended,72.0,542725.0,720.0,Late,1h to 1h30 late,542725,-52.0,772.0
562649,379751,connect,ended,72.0,565386.0,0.0,Late,1h to 1h30 late,565386,-103.0,103.0
554042,260745,mobile,ended,72.0,563190.0,30.0,Late,1h to 1h30 late,563190,262.0,-232.0
544030,404771,mobile,ended,72.0,543848.0,120.0,Late,1h to 1h30 late,543848,20.0,100.0
548340,390702,connect,ended,72.0,532915.0,180.0,Late,1h to 1h30 late,532915,76.0,104.0
549864,175887,connect,ended,72.0,558049.0,720.0,Late,1h to 1h30 late,558049,32.0,688.0
546056,408509,mobile,ended,72.0,549516.0,120.0,Late,1h to 1h30 late,549516,-96.0,216.0
548718,399575,connect,ended,73.0,558387.0,630.0,Late,1h to 1h30 late,558387,81.0,549.0
539733,384479,mobile,ended,73.0,526536.0,660.0,Late,1h to 1h30 late,526536,-17.0,677.0
573387,412916,mobile,ended,74.0,565754.0,60.0,Late,1h to 1h30 late,565754,-22.0,82.0
535770,352436,mobile,ended,74.0,524703.0,60.0,Late,1h to 1h30 late,524703,7.0,53.0
551249,270091,mobile,ended,74.0,546357.0,60.0,Late,1h to 1h30 late,546357,-4.0,64.0
559259,412093,mobile,ended,74.0,553100.0,0.0,Late,1h to 1h30 late,553100,67.0,-67.0
551709,268787,mobile,ended,74.0,551518.0,0.0,Late,1h to 1h30 late,551518,-13.0,13.0
516589,362187,connect,ended,74.0,564118.0,210.0,Late,1h to 1h30 late,564118,-8.0,218.0
543808,369230,mobile,ended,75.0,536315.0,60.0,Late,1h to 1h30 late,536315,-191.0,251.0
559800,362498,mobile,ended,75.0,551850.0,150.0,Late,1h to 1h30 late,551850,26.0,124.0
544851,392718,mobile,ended,75.0,565353.0,330.0,Late,1h to 1h30 late,565353,-47.0,377.0
509463,339189,connect,ended,75.0,527519.0,360.0,Late,1h to 1h30 late,527519,137.0,223.0
564912,340064,mobile,ended,75.0,533701.0,600.0,Late,1h to 1h30 late,533701,-121.0,721.0
540254,383144,connect,ended,75.0,534854.0,120.0,Late,1h to 1h30 late,534854,-44.0,164.0
554407,310049,mobile,ended,76.0,551523.0,120.0,Late,1h to 1h30 late,551523,-20.0,140.0
539987,383110,connect,ended,76.0,528385.0,480.0,Late,1h to 1h30 late,528385,-11.0,491.0
563454,409274,mobile,ended,76.0,563821.0,30.0,Late,1h to 1h30 late,563821,-8.0,38.0
562199,392479,mobile,ended,77.0,545594.0,720.0,Late,1h to 1h30 late,545594,22.0,698.0
569683,310444,connect,ended,77.0,565569.0,450.0,Late,1h to 1h30 late,565569,-110.0,560.0
557333,410887,mobile,ended,77.0,550290.0,300.0,Late,1h to 1h30 late,550290,17.0,283.0
553066,300505,connect,ended,77.0,552707.0,90.0,Late,1h to 1h30 late,552707,-92.0,182.0
550442,374741,connect,ended,78.0,555908.0,180.0,Late,1h to 1h30 late,555908,-75.0,255.0
558327,383443,connect,ended,78.0,566342.0,60.0,Late,1h to 1h30 late,566342,-598.0,658.0
549565,390692,mobile,ended,78.0,530304.0,0.0,Late,1h to 1h30 late,530304,39.0,-39.0
547493,346697,mobile,ended,78.0,557319.0,690.0,Late,1h to 1h30 late,557319,,
542651,336314,mobile,ended,78.0,535888.0,60.0,Late,1h to 1h30 late,535888,7.0,53.0
563517,363133,connect,ended,78.0,565338.0,120.0,Late,1h to 1h30 late,565338,-35.0,155.0
551540,408910,mobile,ended,79.0,536101.0,720.0,Late,1h to 1h30 late,536101,-60.0,780.0
546889,303652,mobile,ended,79.0,546472.0,390.0,Late,1h to 1h30 late,546472,310.0,80.0
572413,350149,mobile,ended,79.0,574325.0,600.0,Late,1h to 1h30 late,574325,169.0,431.0
542878,335276,connect,ended,79.0,553825.0,0.0,Late,1h to 1h30 late,553825,-18.0,18.0
555258,229646,mobile,ended,79.0,550583.0,450.0,Late,1h to 1h30 late,550583,3.0,447.0
559873,341630,mobile,ended,79.0,558883.0,240.0,Late,1h to 1h30 late,558883,-3.0,243.0
542244,241021,connect,ended,80.0,542010.0,60.0,Late,1h to 1h30 late,542010,-13.0,73.0
570143,174243,mobile,ended,80.0,565219.0,120.0,Late,1h to 1h30 late,565219,10.0,110.0
548293,405481,mobile,ended,80.0,532574.0,240.0,Late,1h to 1h30 late,532574,-11.0,251.0
559521,411754,connect,ended,81.0,556456.0,660.0,Late,1h to 1h30 late,556456,97.0,563.0
535239,164960,connect,ended,81.0,538412.0,360.0,Late,1h to 1h30 late,538412,-17.0,377.0
558387,399575,connect,ended,81.0,552753.0,0.0,Late,1h to 1h30 late,552753,-43.0,43.0
564127,389565,connect,ended,81.0,565814.0,510.0,Late,1h to 1h30 late,565814,48.0,462.0
543503,401911,mobile,ended,82.0,539726.0,120.0,Late,1h to 1h30 late,539726,74.0,46.0
513740,338940,mobile,ended,83.0,565837.0,0.0,Late,1h to 1h30 late,565837,-61.0,61.0
547872,338243,connect,ended,83.0,549555.0,600.0,Late,1h to 1h30 late,549555,-154.0,754.0
544198,263232,mobile,ended,83.0,538218.0,300.0,Late,1h to 1h30 late,538218,273.0,27.0
545948,383344,connect,ended,83.0,519135.0,90.0,Late,1h to 1h30 late,519135,69.0,21.0
537290,340112,mobile,ended,83.0,539219.0,300.0,Late,1h to 1h30 late,539219,,
562335,367627,mobile,ended,84.0,565711.0,600.0,Late,1h to 1h30 late,565711,-86.0,686.0
535690,313432,mobile,ended,84.0,539109.0,60.0,Late,1h to 1h30 late,539109,58.0,2.0
537064,401649,connect,ended,84.0,562864.0,0.0,Late,1h to 1h30 late,562864,-147.0,147.0
544791,402562,connect,ended,85.0,554505.0,60.0,Late,1h to 1h30 late,554505,-47.0,107.0
575539,294883,mobile,ended,85.0,572492.0,0.0,Late,1h to 1h30 late,572492,9.0,-9.0
541178,392635,mobile,ended,86.0,523175.0,0.0,Late,1h to 1h30 late,523175,2976.0,-2976.0
574527,397599,mobile,ended,87.0,572793.0,660.0,Late,1h to 1h30 late,572793,206.0,454.0
536185,394555,connect,ended,87.0,538270.0,690.0,Late,1h to 1h30 late,538270,-43.0,733.0
549715,310661,mobile,ended,87.0,560574.0,60.0,Late,1h to 1h30 late,560574,-2.0,62.0
529225,364411,mobile,ended,88.0,547571.0,180.0,Late,1h to 1h30 late,547571,155.0,25.0
551313,400293,mobile,ended,88.0,537821.0,0.0,Late,1h to 1h30 late,537821,-55.0,55.0
547655,375834,mobile,ended,89.0,548169.0,0.0,Late,1h to 1h30 late,548169,5.0,-5.0
559467,290600,connect,ended,89.0,559379.0,630.0,Late,1h to 1h30 late,559379,1.0,629.0
538716,356673,mobile,ended,90.0,529144.0,0.0,Late,1h to 1h30 late,529144,-5.0,5.0
535887,351393,connect,ended,90.0,541454.0,720.0,Late,1h to 1h30 late,541454,254.0,466.0
553351,406124,connect,ended,90.0,557210.0,0.0,Late,1h to 1h30 late,557210,-10.0,10.0
568976,375834,mobile,ended,91.0,566493.0,60.0,Late,1h30 to 2h late,566493,-32.0,92.0
563572,264457,mobile,ended,92.0,566229.0,240.0,Late,1h30 to 2h late,566229,242.0,-2.0
575031,319886,connect,ended,92.0,571453.0,660.0,Late,1h30 to 2h late,571453,-14.0,674.0
543654,370420,mobile,ended,93.0,506194.0,0.0,Late,1h30 to 2h late,506194,21.0,-21.0
573207,216576,connect,ended,93.0,565493.0,300.0,Late,1h30 to 2h late,565493,57.0,243.0
564601,317683,mobile,ended,93.0,560650.0,30.0,Late,1h30 to 2h late,560650,46.0,-16.0
563218,397592,mobile,ended,93.0,560585.0,60.0,Late,1h30 to 2h late,560585,,
568014,413333,mobile,ended,94.0,561744.0,720.0,Late,1h30 to 2h late,561744,-3.0,723.0
564522,333753,mobile,ended,95.0,564604.0,660.0,Late,1h30 to 2h late,564604,97.0,563.0
551867,375834,mobile,ended,96.0,547655.0,120.0,Late,1h30 to 2h late,547655,89.0,31.0
567623,391519,connect,ended,96.0,562244.0,720.0,Late,1h30 to 2h late,562244,,
553719,391519,connect,canceled,,562244.0,540.0,Unknown,Unknown,562244,,
542384,344254,connect,ended,97.0,539674.0,180.0,Late,1h30 to 2h late,539674,125.0,55.0
541426,393185,mobile,ended,97.0,538564.0,150.0,Late,1h30 to 2h late,538564,-36.0,186.0
563348,225486,connect,ended,97.0,563757.0,0.0,Late,1h30 to 2h late,563757,7.0,-7.0
541826,404130,connect,ended,97.0,543513.0,30.0,Late,1h30 to 2h late,543513,-82.0,112.0
527226,321582,mobile,ended,97.0,536220.0,270.0,Late,1h30 to 2h late,536220,-10.0,280.0
568421,410521,mobile,ended,98.0,554767.0,180.0,Late,1h30 to 2h late,554767,111.0,69.0
563808,412210,mobile,ended,98.0,561890.0,240.0,Late,1h30 to 2h late,561890,249.0,-9.0
565254,212965,connect,ended,98.0,560539.0,420.0,Late,1h30 to 2h late,560539,-6.0,426.0
548950,342699,connect,ended,98.0,546290.0,30.0,Late,1h30 to 2h late,546290,-36.0,66.0
559897,382302,connect,ended,99.0,558352.0,660.0,Late,1h30 to 2h late,558352,-10.0,670.0
564045,381123,mobile,ended,99.0,554558.0,660.0,Late,1h30 to 2h late,554558,-13.0,673.0
552250,409539,mobile,ended,100.0,560505.0,600.0,Late,1h30 to 2h late,560505,6.0,594.0
567636,376840,connect,ended,101.0,564959.0,0.0,Late,1h30 to 2h late,564959,-2.0,2.0
539618,297119,mobile,ended,101.0,538807.0,30.0,Late,1h30 to 2h late,538807,7.0,23.0
556063,388795,mobile,ended,101.0,551168.0,90.0,Late,1h30 to 2h late,551168,-31.0,121.0
551724,228703,connect,ended,102.0,549401.0,30.0,Late,1h30 to 2h late,549401,-5.0,35.0
556533,241021,connect,ended,102.0,557598.0,150.0,Late,1h30 to 2h late,557598,120.0,30.0
548971,399575,connect,ended,102.0,549086.0,180.0,Late,1h30 to 2h late,549086,-58.0,238.0
551530,412295,mobile,ended,103.0,549505.0,30.0,Late,1h30 to 2h late,549505,46.0,-16.0
521076,380708,connect,ended,103.0,539450.0,210.0,Late,1h30 to 2h late,539450,194.0,16.0
539750,295860,mobile,ended,103.0,542566.0,300.0,Late,1h30 to 2h late,542566,316.0,-16.0
557078,301301,connect,ended,104.0,555752.0,180.0,Late,1h30 to 2h late,555752,119.0,61.0
551707,404424,mobile,ended,105.0,550671.0,0.0,Late,1h30 to 2h late,550671,105.0,-105.0
554425,364411,mobile,ended,105.0,557974.0,600.0,Late,1h30 to 2h late,557974,596.0,4.0
544991,404791,mobile,ended,106.0,526927.0,720.0,Late,1h30 to 2h late,526927,44.0,676.0
533792,401649,connect,ended,106.0,546026.0,30.0,Late,1h30 to 2h late,546026,2.0,28.0
553045,407524,mobile,ended,106.0,554266.0,480.0,Late,1h30 to 2h late,554266,106.0,374.0
571394,405433,mobile,ended,107.0,561213.0,300.0,Late,1h30 to 2h late,561213,124.0,176.0
569798,415653,mobile,ended,107.0,568296.0,360.0,Late,1h30 to 2h late,568296,,
574568,301512,mobile,ended,110.0,572909.0,0.0,Late,1h30 to 2h late,572909,13.0,-13.0
550938,334190,connect,ended,110.0,549759.0,0.0,Late,1h30 to 2h late,549759,142.0,-142.0
550907,334190,connect,canceled,,549759.0,0.0,Unknown,Unknown,549759,142.0,-142.0
567741,294059,mobile,ended,111.0,567708.0,120.0,Late,1h30 to 2h late,567708,283.0,-163.0
539385,355817,mobile,ended,111.0,535816.0,0.0,Late,1h30 to 2h late,535816,209.0,-209.0
550857,405420,mobile,ended,112.0,553313.0,360.0,Late,1h30 to 2h late,553313,260.0,100.0
521865,401475,connect,ended,113.0,514932.0,540.0,Late,1h30 to 2h late,514932,36.0,504.0
554118,366164,connect,ended,113.0,550687.0,180.0,Late,1h30 to 2h late,550687,-139.0,319.0
542909,407865,mobile,ended,114.0,535365.0,30.0,Late,1h30 to 2h late,535365,20.0,10.0
569211,348551,mobile,ended,115.0,558223.0,330.0,Late,1h30 to 2h late,558223,251.0,79.0
542854,317024,connect,ended,116.0,542633.0,570.0,Late,1h30 to 2h late,542633,-27.0,597.0
561935,347464,connect,ended,116.0,566651.0,300.0,Late,1h30 to 2h late,566651,32.0,268.0
560265,174243,mobile,ended,116.0,544959.0,60.0,Late,1h30 to 2h late,544959,-305.0,365.0
557838,383804,connect,ended,117.0,545760.0,60.0,Late,1h30 to 2h late,545760,-25.0,85.0
547095,339540,mobile,ended,119.0,535528.0,60.0,Late,1h30 to 2h late,535528,39.0,21.0
543480,192575,connect,ended,120.0,532216.0,180.0,Late,1h30 to 2h late,532216,1.0,179.0
544376,373233,mobile,ended,121.0,544861.0,60.0,Late,2h to 2h30 late,544861,17.0,43.0
568064,335276,connect,ended,121.0,573893.0,180.0,Late,2h to 2h30 late,573893,-19.0,199.0
564479,359485,connect,ended,121.0,561602.0,210.0,Late,2h to 2h30 late,561602,8.0,202.0
566710,373893,connect,ended,122.0,561416.0,420.0,Late,2h to 2h30 late,561416,-194.0,614.0
568007,414878,mobile,ended,123.0,566039.0,300.0,Late,2h to 2h30 late,566039,8.0,292.0
561213,405433,mobile,ended,124.0,564813.0,120.0,Late,2h to 2h30 late,564813,147.0,-27.0
514488,179304,mobile,ended,124.0,557954.0,0.0,Late,2h to 2h30 late,557954,25.0,-25.0
541862,382364,mobile,ended,125.0,540607.0,0.0,Late,2h to 2h30 late,540607,1.0,-1.0
570429,328506,mobile,ended,125.0,566331.0,480.0,Late,2h to 2h30 late,566331,-97.0,577.0
539674,344254,connect,ended,125.0,541533.0,60.0,Late,2h to 2h30 late,541533,-150.0,210.0
573086,385303,connect,ended,125.0,572075.0,660.0,Late,2h to 2h30 late,572075,27.0,633.0
568143,300781,mobile,ended,126.0,563657.0,0.0,Late,2h to 2h30 late,563657,-492.0,492.0
562282,398733,mobile,ended,126.0,555245.0,570.0,Late,2h to 2h30 late,555245,,
556716,364160,connect,ended,127.0,560217.0,30.0,Late,2h to 2h30 late,560217,18.0,12.0
569053,393982,mobile,ended,129.0,563562.0,630.0,Late,2h to 2h30 late,563562,21.0,609.0
574757,340699,mobile,ended,129.0,570928.0,0.0,Late,2h to 2h30 late,570928,51.0,-51.0
548185,385295,mobile,ended,129.0,538747.0,600.0,Late,2h to 2h30 late,538747,-9.0,609.0
541531,356673,mobile,ended,130.0,539422.0,0.0,Late,2h to 2h30 late,539422,92.0,-92.0
544614,379889,mobile,ended,131.0,526468.0,150.0,Late,2h to 2h30 late,526468,-37.0,187.0
551242,406995,mobile,ended,132.0,537861.0,540.0,Late,2h to 2h30 late,537861,38.0,502.0
543911,349678,connect,ended,132.0,532779.0,0.0,Late,2h to 2h30 late,532779,-80.0,80.0
547078,347208,connect,ended,133.0,545645.0,0.0,Late,2h to 2h30 late,545645,-147.0,147.0
566159,390479,mobile,ended,134.0,564323.0,0.0,Late,2h to 2h30 late,564323,-22.0,22.0
543054,388895,mobile,ended,137.0,545117.0,600.0,Late,2h to 2h30 late,545117,-118.0,718.0
539758,397599,mobile,ended,138.0,540797.0,0.0,Late,2h to 2h30 late,540797,12.0,-12.0
560682,305452,mobile,ended,139.0,553996.0,570.0,Late,2h to 2h30 late,553996,-81.0,651.0
568539,375126,connect,ended,139.0,566798.0,630.0,Late,2h to 2h30 late,566798,50.0,580.0
535771,336754,mobile,ended,140.0,538215.0,0.0,Late,2h to 2h30 late,538215,-26.0,26.0
543343,248300,connect,ended,140.0,564185.0,450.0,Late,2h to 2h30 late,564185,13.0,437.0
559886,347011,mobile,ended,140.0,557366.0,60.0,Late,2h to 2h30 late,557366,62.0,-2.0
550497,392847,connect,ended,141.0,554124.0,0.0,Late,2h to 2h30 late,554124,-9.0,9.0
568652,395204,connect,ended,142.0,563518.0,720.0,Late,2h to 2h30 late,563518,-13.0,733.0
554330,392882,mobile,ended,142.0,543626.0,570.0,Late,2h to 2h30 late,543626,-148.0,718.0
549462,381708,connect,ended,142.0,548698.0,60.0,Late,2h to 2h30 late,548698,13.0,47.0
569362,404953,mobile,ended,142.0,568070.0,90.0,Late,2h to 2h30 late,568070,78.0,12.0
541942,391618,connect,ended,144.0,531518.0,60.0,Late,2h to 2h30 late,531518,3.0,57.0
568112,395228,mobile,ended,145.0,563130.0,0.0,Late,2h to 2h30 late,563130,-19.0,19.0
543124,363658,mobile,ended,146.0,542107.0,180.0,Late,2h to 2h30 late,542107,-16.0,196.0
560754,412378,mobile,ended,146.0,560199.0,240.0,Late,2h to 2h30 late,560199,108.0,132.0
542598,348526,connect,ended,148.0,545276.0,510.0,Late,2h to 2h30 late,545276,-19.0,529.0
538233,325139,mobile,ended,150.0,539837.0,270.0,Late,2h to 2h30 late,539837,62.0,208.0
543335,398876,mobile,ended,153.0,557295.0,540.0,Late,2h30 to 3h late,557295,29.0,511.0
560718,324640,mobile,ended,156.0,542037.0,240.0,Late,2h30 to 3h late,542037,188.0,52.0
551151,396009,connect,ended,156.0,545980.0,480.0,Late,2h30 to 3h late,545980,1.0,479.0
557318,334190,connect,ended,158.0,556215.0,660.0,Late,2h30 to 3h late,556215,77.0,583.0
538906,334190,connect,canceled,,556215.0,630.0,Unknown,Unknown,556215,77.0,553.0
548388,297511,mobile,ended,160.0,546459.0,420.0,Late,2h30 to 3h late,546459,12968.0,-12548.0
565262,333753,mobile,ended,163.0,564522.0,240.0,Late,2h30 to 3h late,564522,95.0,145.0
542957,276218,mobile,ended,164.0,568490.0,120.0,Late,2h30 to 3h late,568490,105.0,15.0
534768,287544,mobile,ended,164.0,531476.0,120.0,Late,2h30 to 3h late,531476,-5.0,125.0
534678,383344,connect,ended,164.0,563620.0,240.0,Late,2h30 to 3h late,563620,74.0,166.0
567765,349655,mobile,ended,165.0,561557.0,0.0,Late,2h30 to 3h late,561557,4.0,-4.0
545105,320780,mobile,ended,167.0,540181.0,690.0,Late,2h30 to 3h late,540181,28.0,662.0
553129,358480,mobile,ended,170.0,551688.0,450.0,Late,2h30 to 3h late,551688,541.0,-91.0
525837,244848,connect,ended,172.0,543686.0,120.0,Late,2h30 to 3h late,543686,-11.0,131.0
550072,412028,mobile,ended,172.0,549606.0,570.0,Late,2h30 to 3h late,549606,567.0,3.0
553223,398586,connect,ended,172.0,544811.0,30.0,Late,2h30 to 3h late,544811,50.0,-20.0
569088,394869,mobile,ended,175.0,567711.0,360.0,Late,2h30 to 3h late,567711,148.0,212.0
555451,390702,connect,ended,175.0,560568.0,120.0,Late,2h30 to 3h late,560568,-106.0,226.0
551565,356673,mobile,ended,176.0,548460.0,60.0,Late,2h30 to 3h late,548460,30.0,30.0
567264,410255,connect,ended,183.0,564975.0,0.0,Late,Above 3h late,564975,-19.0,19.0
522507,390927,connect,ended,183.0,523328.0,510.0,Late,Above 3h late,523328,-133.0,643.0
544979,392479,mobile,ended,183.0,547804.0,120.0,Late,Above 3h late,547804,-958.0,1078.0
558634,380019,mobile,ended,183.0,546644.0,420.0,Late,Above 3h late,546644,84.0,336.0
542601,282208,mobile,ended,184.0,521526.0,240.0,Late,Above 3h late,521526,-53.0,293.0
537841,265664,connect,ended,186.0,536761.0,240.0,Late,Above 3h late,536761,-3.0,243.0
565739,353535,mobile,ended,187.0,564894.0,480.0,Late,Above 3h late,564894,56.0,424.0
537598,338935,mobile,ended,188.0,537023.0,60.0,Late,Above 3h late,537023,78.0,-18.0
558535,318911,mobile,ended,191.0,552015.0,330.0,Late,Above 3h late,552015,26.0,304.0
539760,216148,connect,ended,194.0,537416.0,0.0,Late,Above 3h late,537416,-12.0,12.0
551485,388895,mobile,ended,196.0,551404.0,120.0,Late,Above 3h late,551404,48.0,72.0
566349,384657,connect,ended,199.0,561722.0,690.0,Late,Above 3h late,561722,224.0,466.0
559429,390318,mobile,ended,203.0,556092.0,690.0,Late,Above 3h late,556092,122.0,568.0
550705,367632,connect,ended,205.0,564510.0,420.0,Late,Above 3h late,564510,-579.0,999.0
540892,402677,mobile,ended,205.0,540131.0,60.0,Late,Above 3h late,540131,25.0,35.0
551997,398886,mobile,ended,205.0,550567.0,60.0,Late,Above 3h late,550567,-58.0,118.0
541756,229646,mobile,ended,205.0,528516.0,60.0,Late,Above 3h late,528516,13.0,47.0
562977,405611,connect,ended,210.0,558473.0,120.0,Late,Above 3h late,558473,-203.0,323.0
570764,230675,mobile,ended,211.0,564217.0,690.0,Late,Above 3h late,564217,44.0,646.0
555012,398697,mobile,ended,218.0,527035.0,210.0,Late,Above 3h late,527035,23.0,187.0
572714,298466,mobile,ended,218.0,565815.0,30.0,Late,Above 3h late,565815,-40.0,70.0
564190,377781,mobile,ended,218.0,560500.0,180.0,Late,Above 3h late,560500,-259.0,439.0
559139,383110,connect,ended,219.0,558448.0,570.0,Late,Above 3h late,558448,64.0,506.0
557956,296227,mobile,ended,220.0,553198.0,30.0,Late,Above 3h late,553198,252.0,-222.0
548903,360981,mobile,ended,221.0,549631.0,30.0,Late,Above 3h late,549631,-83.0,113.0
540722,321069,mobile,ended,224.0,512562.0,360.0,Late,Above 3h late,512562,104.0,256.0
548912,411521,mobile,ended,225.0,553683.0,60.0,Late,Above 3h late,553683,42.0,18.0
556973,384396,connect,ended,225.0,553994.0,150.0,Late,Above 3h late,553994,120.0,30.0
545586,384396,connect,canceled,,553994.0,60.0,Unknown,Unknown,553994,120.0,-60.0
541493,285241,connect,ended,226.0,562771.0,540.0,Late,Above 3h late,562771,35.0,505.0
541046,357005,mobile,ended,226.0,565872.0,420.0,Late,Above 3h late,565872,62.0,358.0
556334,350149,mobile,ended,228.0,545622.0,330.0,Late,Above 3h late,545622,105.0,225.0
545012,200366,mobile,ended,228.0,534183.0,240.0,Late,Above 3h late,534183,21.0,219.0
559657,363386,mobile,ended,229.0,555952.0,120.0,Late,Above 3h late,555952,-8.0,128.0
569717,377312,mobile,ended,230.0,545045.0,90.0,Late,Above 3h late,545045,22.0,68.0
555454,381183,mobile,ended,232.0,552738.0,60.0,Late,Above 3h late,552738,165.0,-105.0
552230,338940,mobile,ended,233.0,513740.0,30.0,Late,Above 3h late,513740,83.0,-53.0
543690,387614,mobile,ended,235.0,541885.0,300.0,Late,Above 3h late,541885,38.0,262.0
546070,313952,mobile,ended,238.0,569185.0,570.0,Late,Above 3h late,569185,-85.0,655.0
538941,385178,connect,ended,241.0,540804.0,120.0,Late,Above 3h late,540804,34.0,86.0
563711,310661,mobile,ended,245.0,549715.0,90.0,Late,Above 3h late,549715,87.0,3.0
544603,401871,connect,ended,246.0,558206.0,0.0,Late,Above 3h late,558206,-77.0,77.0
558813,403430,mobile,ended,254.0,562075.0,660.0,Late,Above 3h late,562075,70.0,590.0
563001,272724,mobile,ended,263.0,561423.0,240.0,Late,Above 3h late,561423,,
542830,328900,connect,ended,265.0,508109.0,0.0,Late,Above 3h late,508109,-151.0,151.0
565759,409863,mobile,ended,266.0,564788.0,30.0,Late,Above 3h late,564788,-126.0,156.0
547188,231676,mobile,ended,266.0,535868.0,30.0,Late,Above 3h late,535868,16.0,14.0
537518,350149,mobile,ended,267.0,538529.0,60.0,Late,Above 3h late,538529,86.0,-26.0
537793,357875,mobile,ended,267.0,542111.0,0.0,Late,Above 3h late,542111,-14.0,14.0
551667,350149,mobile,ended,272.0,555318.0,150.0,Late,Above 3h late,555318,29.0,121.0
539009,392327,mobile,ended,274.0,521664.0,600.0,Late,Above 3h late,521664,-35.0,635.0
566774,377591,connect,ended,281.0,544588.0,0.0,Late,Above 3h late,544588,50.0,-50.0
561898,404789,mobile,ended,284.0,561771.0,360.0,Late,Above 3h late,561771,268.0,92.0
559047,392805,mobile,ended,288.0,546762.0,0.0,Late,Above 3h late,546762,1.0,-1.0
561403,412139,mobile,ended,290.0,563942.0,120.0,Late,Above 3h late,563942,-12.0,132.0
552224,393799,mobile,ended,290.0,531793.0,120.0,Late,Above 3h late,531793,39.0,81.0
519298,352528,connect,ended,295.0,540649.0,480.0,Late,Above 3h late,540649,90.0,390.0
542781,309723,mobile,ended,297.0,541286.0,30.0,Late,Above 3h late,541286,31.0,-1.0
543791,391153,mobile,ended,310.0,544230.0,720.0,Late,Above 3h late,544230,9.0,711.0
543138,391379,connect,ended,318.0,538099.0,60.0,Late,Above 3h late,538099,65.0,-5.0
566508,307439,mobile,ended,319.0,559522.0,90.0,Late,Above 3h late,559522,63.0,27.0
531952,338940,mobile,ended,320.0,542671.0,0.0,Late,Above 3h late,542671,6.0,-6.0
552034,361156,mobile,ended,335.0,548172.0,0.0,Late,Above 3h late,548172,-29.0,29.0
553407,407389,mobile,ended,341.0,549457.0,660.0,Late,Above 3h late,549457,-588.0,1248.0
568263,369381,mobile,ended,346.0,567507.0,180.0,Late,Above 3h late,567507,-82.0,262.0
544611,398802,mobile,ended,349.0,553900.0,690.0,Late,Above 3h late,553900,8.0,682.0
544444,392327,mobile,ended,352.0,539009.0,660.0,Late,Above 3h late,539009,274.0,386.0
